sku;stock;currency;price;title;manufacturer;msku;ean;egId;lwg1;availability;weight;width;depth;height;externalStock
104995;1;EUR;20.03;DDR2  2GB PC  800 CL5  CORSAIR XMS2 retail;Corsair;CM2X2048-6400C5;843591001809;84733020;Speichermodule;B;0.078;0.114;0.153;0.015;0
105001;14;EUR;9.83;DDR2  1GB PC  533 CL4  CORSAIR Value Select retail;Corsair;VS1GB533D2;870584003601;84733020;Speichermodule;B;0.033;0.130;0.180;0.004;0
105006;4;EUR;12.40;koeler CORSAIR 120*120*25 AF120 Low noise Single Pack;Corsair;CO-9050001-WW;843591014151;84145925;Lüfter;B;0.280;0.137;0.219;0.048;0
105008;2;EUR;24.87;koeler CORSAIR 120*120*25 AF120 Low noise Dual Pack;Corsair;CO-9050002-WW;843591014168;84145925;Lüfter;B;0.530;0.135;0.200;0.095;0
105010;5;EUR;13.27;koeler CORSAIR 120*120*25 High airflow AF120 Single Pack;Corsair;CO-9050003-WW;843591014175;84145925;Lüfter;B;0.258;0.139;0.220;0.048;0
105011;4;EUR;24.87;koeler CORSAIR 120*120*25 High airflow AF120 Dual Pack;Corsair;CO-9050004-WW;843591014182;84145925;Lüfter;B;0.520;0.139;0.218;0.096;0
105013;8;EUR;13.61;koeler CORSAIR 120x120x25 SP120 Low noise Single Pack;Corsair;CO-9050005-WW;843591014199;84145925;Lüfter;B;0.272;0.139;0.221;0.048;0
105016;7;EUR;12.76;koeler CORSAIR 120*120*25 High pressure SP120 Single Pack;Corsair;CO-9050007-WW;843591014229;84145925;Lüfter;B;0.275;0.139;0.207;0.048;0
105018;3;EUR;24.87;koeler CORSAIR 120*120*25 High pressure SP120 Dual Pack;Corsair;CO-9050008-WW;843591014281;84145925;Lüfter;B;0.551;0.139;0.219;0.094;0
105019;104;EUR;15.72;koeler CORSAIR 140*140*25 AF140 Single Pack;Corsair;CO-9050009-WW;843591018234;84145925;Lüfter;B;0.313;0.157;0.242;0.048;0
105022;38;EUR;10.01;SO DDR2  1GB PC  533 CL4   CORSAIR Value Select retail;Corsair;VS1GSDS533D2;870584005179;84733020;Speichermodule;B;0.001;0.129;0.127;0.008;0
105030;19;EUR;55.37;DDR3  8GB PC 1333 CL9  CORSAIR KIT (2x4GB) Value Select retail;Corsair;CMV8GX3M2A1333C9;843591010221;84733020;Speichermodule;B;0.047;0.129;0.179;0.008;0
105034;54;EUR;54.64;DDR3  8GB PC 1333 CL9  CORSAIR Value Select retail;Corsair;CMV8GX3M1A1333C9;843591020916;84733020;Speichermodule;B;0.029;0.129;0.179;0.005;0
105038;34;EUR;28.25;SO DDR3  4GB PC 1066 CL7   CORSAIR XMS3 retail;Corsair;CM3X4GSD1066;843591004046;84733020;Speichermodule;B;0.020;0.130;0.125;0.002;0
105049;9;EUR;33.03;SO DDR2  4GB PC  667 CL5   CORSAIR KIT (2x2GB) Value Select retail;Corsair;VS4GSDSKIT667D2;843591000956;84733020;Speichermodule;B;0.033;0.126;0.127;0.007;0
105053;11;EUR;107.86;DDR3 16GB PC 1333 CL9  CORSAIR KIT (2x8GB) Value Select retail;Corsair;CMV16GX3M2A1333C9;843591020909;84733020;Speichermodule;B;0.011;0.129;0.199;0.008;0
105056;9;EUR;53.35;DDR3  8GB PC 1333 CL9  CORSAIR XMS3 retail;Corsair;CMX8GX3M1A1333C9;843591016285;84733020;Speichermodule;B;0.043;0.081;0.154;0.018;0
105067;0;EUR;50.99;SO DDR2  4GB PC  800 CL5   CORSAIR Value Select retail;Corsair;VS4GSDS800D2;843591004107;84733020;Speichermodule;K;0.001;0.129;0.126;0.008;0
105070;17;EUR;106.75;SO DDR3 16GB PC 1333 CL9  CORSAIR KIT (2x8GB) Value Select retail;Corsair;CMSO16GX3M2A1333C9;843591016131;84733020;Speichermodule;B;0.041;0.129;0.126;0.008;0
105101;37;EUR;56.97;SO DDR3  8GB PC 1066 CL7  CORSAIR KIT (2x4GB) Value Select retail;Corsair;CM3X8GSDKIT1066;843591004060;84733020;Speichermodule;B;0.009;0.129;0.127;0.008;0
105107;1;EUR;70.63;Geh CORSAIR Midi Carbide 300R (B/Grey);Corsair;CC-9011014-WW;843591016582;84733080;Gehäuse;B;7.800;0.524;0.567;0.290;100
105108;0;EUR;35.91;Toner Brother TN-325BK comp. Pelikan 1243b zwart;Pelikan;4213648;4018474213648;84439990;Toner Brother;K;0.801;0.130;0.350;0.180;0
105109;0;EUR;52.61;Toner Brother TN-325C  comp. Pelikan 1243C cyan;Pelikan;4213655;4018474213655;84439990;Toner Brother;K;0.789;0.130;0.350;0.175;0
105110;0;EUR;52.36;Toner Brother TN-325M  comp. Pelikan 1243m magenta;Pelikan;4213662;4018474213662;84439990;Toner Brother;K;0.793;0.185;0.361;0.135;0
105111;0;EUR;52.61;Toner Brother TN-325Y  comp. Pelikan 1243y yellow;Pelikan;4213679;4018474213679;84439990;Toner Brother;K;0.787;0.130;0.350;0.180;0
105120;0;EUR;99999.99;NetShelter CX APC 18HE Serverraum im Kastengehäuse interna. (pallet zending);APC;AR4018IA;731304271253;94032080;"19"" Gehäuse";K;170.000;0.830;1.200;1.210;0
105134;1;EUR;56.98;Toner Brother TN-3330 HL-5440D/5470DW/5450DN;Brother;TN3330;4977766708883;84439990;Toner Brother;B;0.920;0.355;0.205;0.150;0
105135;0;EUR;103.40;Fantec DB-ALU3   Sata 8,9cm USB3.0 2TB (b);Fantec;14343;4250273443431;84733080;Festplatten USB;K;1.326;0.155;0.230;0.085;0
105136;3;EUR;89.79;Toner Brother TN-3380 HL-5440D/5470DW/5450DN;Brother;TN3380;4977766708906;84439990;Toner Brother;B;0.940;0.355;0.205;0.150;0
105137;0;EUR;84.27;Fantec DB-ALU3   Sata 8,9cm USB3.0 3TB (b);Fantec;14344;4250273443448;84733080;Festplatten USB;K;1.298;0.155;0.230;0.085;0
105138;0;EUR;119.87;Fantec DB-ALU3e eSata 8,9cm USB3.0 3TB Alu zwart;Fantec;14794;4250273447941;84733080;Festplatten USB;K;1.366;0.157;0.229;0.086;0
105143;0;EUR;106.20;Brother drum DR-3300 HL5440D/5470DW/5450DN;Brother;DR3300;4977766708944;84439990;Verbrauchsmaterial;K;0.960;0.255;0.355;0.145;0
105144;0;EUR;289.90;Cisco VOI Unified IP Phone CP-7915=;Cisco Classic;CP-7915=;882658198090;85176200;VoiceOverIP;K;0.513;0.164;0.252;0.066;0
105147;0;EUR;279.90;Cisco VOI Unified IP Phone CP-7942G=;Cisco Classic;CP-7942G=;882658140389;85176200;VoiceOverIP;K;1.412;0.235;0.341;0.069;0
105148;0;EUR;289.00;Cisco VOI Unified IP Phone CP-7962G=;Cisco Classic;CP-7962G=;882658140341;85176200;VoiceOverIP;K;1.411;0.235;0.341;0.069;0
105175;0;EUR;2.80;SATA Adapter Delock SATA 22pin -> SATA Slim 13pin Bu/St;Delock;61694;4043619616947;85366990;Sata-Adapter;W;0.013;0.075;0.140;0.007;0
105176;0;EUR;3.39;SATA Adapter Delock SATA 22pin -> Micro SATA 16pin Bu/St;Delock;61695;4043619616954;85366990;Sata-Adapter;W;0.013;0.007;0.057;0.010;0
105180;10;EUR;11.40;USB3.0 Adapter Delock A -> eSATA St/Bu;Delock;61754;4043619617548;85366990;USB-Adapter;B;0.045;0.104;0.180;0.025;0
105189;15;EUR;7.09;DIGITUS PCI Card 2x D-Sub9 seriell + 1x D-Sub25 parallel retail;Digitus;DS-33040-1;4016032309376;84718000;PCI Karten;B;0.179;0.175;0.173;0.051;0
105260;16;EUR;39.86;TERRATEC Karaoke-microfoon met Lautspercher zilver;Terratec;105260;4040895001986;85279900;Digital Radio;B;1.278;0.167;0.243;0.157;0
105265;0;EUR;99999.99;"Server Geh Super Micro 4U/2x1400W/8x3.5""      SC747TQ-R1400B";Super Micro;CSE-747TQ-R1400B;672042053896;84733080;Gehäuse;K;32.000;0.690;0.970;0.343;0
105267;0;EUR;99999.99;"Server Geh Super Micro MT/2x500W/4x3.5""         SC732i-R500B";Super Micro;CSE-732I-R500B;672042099955;84733080;Gehäuse;K;15.260;0.306;0.659;0.563;0
105279;8;EUR;443.12;"EIZO 48.3cm (19"")   MX191  DVI+USB 1000:1 5:4 8ms black";Eizo;MX191;4995047033578;85285210;TFT-Monitore;B;8.600;0.480;0.495;0.275;0
105306;0;EUR;99999.99;WL-Router NETGEAR WNDR3400-100PES (300/4P-GBit);Netgear;WNDR3400-100PES;606449071160;85176200;Router;K;0.978;0.300;0.250;0.070;0
105313;51;EUR;32.34;"Toshiba 6.3cm (2.5"")  1TB SATA2 Mobile MQ01ABD100   5400   8 bulk";Toshiba;MQ01ABD100;608729688624;84717050;"Festplatten 2.5""";B;0.140;0.125;0.205;0.040;0
105314;0;EUR;76.90;Apple AirPort Express Base Station;Apple;MC414Z/A;885909462698;84733080;Apple Zubehör;K;0.471;0.111;0.109;0.099;0
105328;0;EUR;74.75;AUERSWALD telefoon COMfortel Xtension300 toetsenerw. zwart;Auerswald;90582;4019377905821;85176200;Telefone;W;0.501;0.213;0.243;0.053;0
105329;2;EUR;74.75;AUERSWALD telefoon COMfortel Xtension300 toetsenerw. wit;Auerswald;90583;4019377905838;85176200;Telefone;B;0.520;0.210;0.245;0.050;0
105332;0;EUR;99999.99;HP C7974AL LTO4 Ultrium    800GB / 1,6TB 20er Pack;Hewlett & Packard Enterprise;C7974AL;;85232915;LTO;K;0.000;0.000;0.000;0.000;0
105345;9;EUR;5.88;Revoltec neonverlichting blauw Twin-Set;Revoltec;RM123;4260048815646;84733080;Case Modding;B;0.154;0.335;0.064;0.043;0
105346;4;EUR;5.88;Revoltec neonverlichting rood Twin-Set;Revoltec;RM124;4260048815653;84733080;Case Modding;B;0.160;0.040;0.325;0.040;0
105365;4;EUR;5.88;Revoltec neonverlichting groen Twin-Set;Revoltec;RM125;4260048815660;84733080;Case Modding;B;0.148;0.045;0.338;0.043;0
105366;1;EUR;5.88;Revoltec neonverlichting UV Twin-Set;Revoltec;RM126;4260048815677;84733080;Case Modding;B;0.160;0.040;0.132;0.040;0
105367;18;EUR;5.49;Revoltec neonverlichting blauw Twin-Set 10cm;Revoltec;RM128;4260048815691;84733080;Case Modding;B;0.140;0.040;0.325;0.040;0
105369;5;EUR;5.52;Revoltec neonverlichting UV Twin-Set 10cm;Revoltec;RM130;4260048815714;84733080;Case Modding;B;0.140;0.040;0.325;0.040;0
105374;0;EUR;15.60;USB3.0 Adapter Delock A -> SATA 22pin St/St;Delock;61757;4043619617579;85366990;USB-Adapter;W;0.324;0.160;0.220;0.065;0
105410;15;EUR;26.55;Mini PCI Expr Card Delock 1x RJ45 Gigabit + slotplaatje;Delock;95228;4043619952281;84718000;PCI Express Karten;B;0.094;0.105;0.220;0.035;0
105411;0;EUR;2.84;WL-Antenne Delock RP-SMA 2dBi Kippgelenk zwart;Delock;88395;4043619883950;85176200;Wireless Network;W;0.014;0.010;0.110;0.010;0
105412;0;EUR;99999.99;GPS-ontvanger ger NaviLock PDA NL-604P roofmount;NaviLock;61842;4043619618422;85269120;GPS Navigation;K;0.262;0.150;0.205;0.047;0
10549;0;EUR;55.51;batterij APC USV RBC4;APC;RBC4;731304003267;85072080;Batterien;K;4.140;0.124;0.210;0.176;0
105500;7;EUR;4.25;USB-HUB Delock 4-Port 3x USB A Bu +1x mini B St (Kabel) extern;Delock;61724;4043619617241;84733080;HUBs;B;0.124;0.210;0.141;0.028;0
105502;0;EUR;24.60;USB-HUB Delock 4-Port USB3.0, wit, met NT extern;Delock;61762;4043619617623;84733080;HUBs;W;0.429;0.208;0.169;0.058;0
105503;3;EUR;22.10;USB-HUB Delock 4-Port USB3.0, zwart, met NT, intern/extern;Delock;61898;4043619618989;84733080;HUBs;B;0.441;0.205;0.153;0.063;0
105512;1;EUR;9.90;"Behuizing 2,5"" Delock USB3.0 voor 6,3cm SATA HDDs zilver";Delock;42486;4043619424863;84733080;Externe Gehäuse;B;0.178;0.210;0.150;0.033;0
105515;1;EUR;242.35;HP 5 jarens Care Pack U7876E NBD f. Hp ELiteBook p&w-Serie;Hewlett & Packard INC.;U7876E;;0;Garantie virtuell;B;0.000;0.000;0.000;0.000;0
105517;20;EUR;160.23;HP 3 jarens Care Pack U4391E NBD 9x5 Elitebook/Probook;Hewlett & Packard INC.;U4391E;;85234920;Garantie virtuell;B;0.001;0.000;0.000;0.000;0
105520;7;EUR;3.76;printer Papier MediaRange DIN A4 80g 500 Pag. Kopierpapier;MediaRange;MRINK110;4260057127471;48101400;Papier;B;2.580;0.213;0.300;0.058;0
105527;0;EUR;143.60;"Behuizing    Fantec SQ-35U3e 4x3,5""Sata HDD USB3.0 eSATA";Fantec;1488;4250273414882;84717050;Externe Gehäuse;K;2.350;0.230;0.255;0.210;0
105538;0;EUR;11.00;Displayport Adapter Delock DP -> D-Sub15 St/Bu wit;Delock;61766;4043619617661;85444290;Displayport-Adapter;W;0.090;0.155;0.160;0.025;0
105539;5;EUR;29.85;"Behuizing 2,5"" Delock Multiport voor 6,3cm SATA HDDs zwart";Delock;42492;4043619424924;84733080;Externe Gehäuse;B;0.364;0.015;0.158;0.047;0
105541;0;EUR;19.31;Dockingstation Delock SATA HDD -> USB3.0 (Kabel +HDD houder);Delock;61858;4043619618583;84733080;Dockingstation;W;0.450;0.213;0.149;0.089;0
105542;0;EUR;14.00;Adapter Delock Micro SDHC -> Compact Flash;Delock;61795;4043619617951;84733080;Adapter;W;0.155;0.167;0.243;0.157;0
105543;0;EUR;15.80;Adapter Delock SDHC/MMC -> Compact Flash;Delock;61796;4043619617968;84733080;Adapter;W;0.030;0.104;0.179;0.025;0
105544;0;EUR;7.10;PCMCIA Card Delock 1x Compact Flash Card Reader Type I;Delock;91051;4043619910519;85366990;PCMCIA Adapter;W;0.033;0.137;0.098;0.015;0
105556;5;EUR;22.90;Card Reader Delock FireWire800 -> CompactFlash extern;Delock;91694;4043619916948;84733080;Reader;B;0.135;0.104;0.159;0.043;0
105558;13;EUR;7.30;Displayport Adapter Delock DP -> HDMI St/Bu 0.22m Kabel wit;Delock;61767;4043619617678;85444290;Displayport-Adapter;B;0.066;0.154;0.144;0.023;0
105559;4;EUR;16.05;Card Reader Delock USB3.0 -> 65in1 extern;Delock;91712;4043619917129;84733080;Reader;B;0.168;0.208;0.171;0.038;0
105562;0;EUR;14.10;Displayport Adapter Delock mini DP -> HDMI/DVI(24+1)/DP St/B;Delock;61768;4043619617685;85444290;Displayport-Adapter;W;0.043;0.159;0.151;0.023;0
105563;2;EUR;9.80;IDE Adapter Delock IDE 44Pin -> 2x CF Card I/II;Delock;91662;4043619916627;84733080;IDE-Adapter;B;0.113;0.210;0.142;0.020;0
105564;93;EUR;1.99;Varta batterij Energy            AA  LR6               10St.;Varta;4106229410;4008496635023;85061011;Batterien;B;0.242;0.052;0.144;0.015;0
105565;237;EUR;1.99;Varta batterij Energy           AAA  LR6               10St.;Varta;4103229410;4008496635016;85061011;Batterien;B;0.115;0.048;0.105;0.013;0
105569;0;EUR;4.80;Adapter Delock Terminalblock 20Pin -> HDMI Buchse;Delock;65168;4043619651689;85366990;Adapter;W;0.017;0.100;0.170;0.010;0
105570;1;EUR;3.90;VGA Adapter Delock Terminalblock 16pin -> D-Sub15 Bu;Delock;65170;4043619651702;85366990;Video/VGA-Adapter;B;0.022;0.085;0.158;0.015;0
105571;8;EUR;107.25;DDR3 16GB PC 1333 CL9  CORSAIR KIT (2x8GB) XMS3 retail;Corsair;CMX16GX3M2A1333C9;843591024402;84733020;Speichermodule;B;0.200;0.140;0.160;0.020;0
105573;2;EUR;6.89;Mini PCI Expr Card Delock Converter Half-Size -> Full Size;Delock;65229;4043619652297;85366990;PCI Express Karten;B;0.013;0.037;0.056;0.005;0
105578;2;EUR;23.17;Fantec NBU90W Slimline universelenetzteil f. NB 5V-20V USB;Fantec;1491;4250273414912;85044030;Notebookzubehör;B;0.537;0.210;0.255;0.063;0
105584;10;EUR;3.80;Adapter Delock Terminalblock 10Pin -> D-Sub9 Buchse;Delock;65268;4043619652686;85366990;Adapter;B;0.014;0.085;0.145;0.020;0
105586;0;EUR;4.03;Adapter Delock Terminalblock 10Pin -> D-Sub9 stekker;Delock;65269;4043619652693;85366990;Adapter;W;0.014;0.085;0.145;0.015;0
105587;0;EUR;7.81;Adapter Delock Terminalblock 27Pin -> D-Sub25 Buchse;Delock;65317;4043619653171;85366990;Adapter;K;0.035;0.085;0.140;0.015;0
105590;6;EUR;1.85;Adapter Delock aansluitkabel 5 polig voor GPS/Kameramodule;Delock;95843;4043619958436;85366990;Adapter;B;0.012;0.055;0.070;0.025;0
105599;0;EUR;0.60;Stroomkabel Delock SATA 15Pin up -> Molex 4Pin Bu/St;Delock;60104;4043619601042;85444290;Stromkabel;W;0.001;0.065;0.111;0.028;0
105602;2;EUR;0.47;Stroomkabel Delock SATA 15Pin -> Molex 4Pin Bu/St 0.15m;Delock;60120;4043619601202;85444290;Stromkabel;B;0.001;0.116;0.046;0.015;0
105603;1;EUR;0.61;Stroomkabel Delock SATA 15Pin down -> Molex 4Pin Bu/St 0.1;Delock;60121;4043619601219;85444290;Stromkabel;B;0.015;0.075;0.135;0.006;0
105606;0;EUR;5.90;USB-Hub Delock 2-Port USB3.0, 1,80m Kabel met magnet. Unters extern;Delock;61777;4043619617777;85444290;HUBs;W;0.138;0.154;0.138;0.035;0
105609;0;EUR;1.50;Stroomkabel Delock SATA 15Pin -> 2x Molex 4Pin St/Bu 0.20m;Delock;65159;4043619651597;85444290;Stromkabel;W;0.024;0.120;0.170;0.006;0
105613;26;EUR;1.03;Stroomkabel Delock SATA 15Pin -> Molex 4Pin +1x Floppy 0.30m;Delock;65227;4043619652273;85444290;Stromkabel;B;0.025;0.120;0.175;0.010;0
105620;1;EUR;0.80;Stroomkabel Delock P4 4pol -> P4 4pol St/St 0.30m;Delock;65604;4043619656042;85444290;Stromkabel;B;0.051;0.078;0.132;0.028;0
105621;6;EUR;1.66;Stroomkabel Delock ATX 24pol -> 20pol Bu/St 0.11m;Delock;65606;4043619656066;85444290;Stromkabel;B;0.044;0.150;0.205;0.005;0
105623;0;EUR;0.74;Stroomkabel Delock Molex 4Pin -> Molex 4Pin +3,5 FDD;Delock;82111;4043619821112;85444290;Stromkabel;W;0.022;0.115;0.155;0.010;0
105625;97;EUR;1.63;USB Kabel Delock A -> DC 5,5x2,1 St/St 1.00m;Delock;82197;4043619821976;85444290;USB-Kabel;B;0.032;0.115;0.225;0.011;0
105626;3;EUR;1.50;USB Kabel Delock A -> mini 4Pin St/St 1.50m;Delock;82208;4043619822089;85444290;USB-Kabel;B;0.075;0.106;0.213;0.020;0
105627;13;EUR;1.73;USB Kabel Delock A -> B St/St 1.80m grijs;Delock;82215;4043619822157;85444290;Druckerkabel;B;0.087;0.114;0.177;0.023;0
105628;3;EUR;2.21;USB Kabel Delock A -> B St/St 3.00m grijs;Delock;82216;4043619822164;85444290;Druckerkabel;B;0.115;0.114;0.164;0.030;0
105629;2;EUR;1.50;USB Verl. Delock A -> A St/Bu 1.80m grijs;Delock;82239;4043619822393;85444290;USB-Kabel;B;0.083;0.119;0.197;0.025;0
105631;4;EUR;2.56;USB Kabel Delock A -> Micro-A St/St 1.00m zw;Delock;82298;4043619822980;85444290;USB-Kabel;B;0.075;0.068;0.144;0.025;0
105635;0;EUR;1.91;USB Kabel Delock A -> Ultra 8Pin St/St 1.50m;Delock;82364;4043619823642;85444290;USB-Kabel;W;0.065;0.093;0.122;0.020;0
105637;213;EUR;0.85;USB Kabel Delock A -> DC 3,5x1,35 St/St 1.50m;Delock;82377;4043619823772;85444290;USB-Kabel;B;0.041;0.096;0.142;0.015;0
105640;0;EUR;0.98;Stroomkabel Delock P4 4pol -> Molex 4pin St/St  0.15m;Delock;82391;4043619823918;85444290;Stromkabel;W;0.025;0.060;0.077;0.013;0
105641;38;EUR;1.35;Stroomkabel Delock 2x Molex 4pin St -> PCI Express 8pin inter;Delock;82397;4043619823970;85444290;Stromkabel;B;0.009;0.063;0.085;0.025;0
105642;0;EUR;1.62;Stroomkabel Delock 8pin EPS -> 4pin ATX St/Bu 0.15m;Delock;82405;4043619824052;85444290;Stromkabel;W;0.018;0.120;0.160;0.020;0
105643;0;EUR;3.27;Kamera Kabel Delock USB2.0 Type A -> Nikon UC-E6 8Pin St/St;Delock;82414;4043619824144;85444290;Video/VGA Kabel;W;0.078;0.114;0.220;0.023;0
105645;2;EUR;4.26;Kamera Kabel Delock USB2.0 Type A -> Olympus 12Pin 1.00m;Delock;82417;4043619824175;85444290;Video/VGA Kabel;B;0.047;0.120;0.200;0.001;0
105648;0;EUR;4.20;Displayport Kabel Delock DP -> DP St/St 1.00m zwart 4K;Delock;82423;4043619824236;85444290;Displayport-Kabel;W;0.088;0.150;0.240;0.018;0
105649;0;EUR;7.20;Displayport Kabel Delock DP -> DP St/St 3.00m zwart 4K;Delock;82424;4043619824243;85444290;Displayport-Kabel;W;0.232;0.223;0.320;0.028;0
105650;0;EUR;8.10;Displayport Kabel Delock DP -> DP St/St 5.00m zwart;Delock;82425;4043619824250;85444290;Displayport-Kabel;W;0.343;0.225;0.331;0.046;0
105653;38;EUR;1.00;Stroomkabel Delock P4 4pol -> P4 4pol St/Bu 0.15m;Delock;82428;4043619824281;85444290;Stromkabel;B;0.008;0.114;0.077;0.018;0
105655;0;EUR;11.60;Displayport Kabel Delock DP -> HDMI St/St 3.00m zwart;Delock;82435;4043619824359;85444290;Displayport-Kabel;W;0.213;0.225;0.322;0.038;0
105657;3;EUR;1.28;USB Kabel Delock Pinheader 10Pin -> 10Pin Bu/Bu 0.50m;Delock;82437;4043619824373;85444290;USB-Kabel;B;0.046;0.114;0.135;0.018;0
105660;9;EUR;1.38;USB Kabel Delock Pinheader 4Pin -> 5Pin Bu/Bu 0,50m;Delock;82439;4043619824397;85444290;USB-Kabel;B;0.022;0.063;0.131;0.010;0
105663;0;EUR;99999.99;Cisco SMB Netzteil PA100-EU;Cisco Small Business;PA100-EU;4260039345046;85176200;Netzwerkzubehör;K;0.156;0.078;0.095;0.061;0
105666;0;EUR;13.80;Displayport Kabel Delock DP -> HDMI St/St 5.00m zwart;Delock;82441;4043619824410;85444290;Displayport-Kabel;W;0.348;0.175;0.220;0.046;0
105667;9;EUR;1.50;USB Y-Kabel Delock 2x A -> Mini-B St/St 1.00m;Delock;82447;4043619824472;85444290;USB-Kabel;B;0.056;0.101;0.149;0.020;0
105668;0;EUR;5.20;HDMI Kabel Delock Ethernet A -> A St/St 3.00m 4K Gold;Delock;82454;4043619824540;85444290;HDMI-Kabel;W;0.194;0.180;0.145;0.020;0
105669;0;EUR;7.69;HDMI Kabel Delock Ethernet A -> A St/St 5.00m 4K Gold;Delock;82455;4043619824557;85444290;HDMI-Kabel;W;0.325;0.152;0.246;0.046;0
105671;0;EUR;0.94;USB Verl. Delock A -> A St/Bu 0.15m zw;Delock;82457;4043619824571;85444290;USB-Kabel;W;0.032;0.076;0.128;0.015;0
105674;5;EUR;0.39;SATA-Kabel Delock SATA -> SATA St/St 0.10m geel Clips;Delock;82464;4043619824649;85444290;Sata-Kabel;B;0.023;0.192;0.098;0.018;0
10568;0;EUR;99999.99;Brother papierinvoer LT-500;Brother;LT500;4977766528566;84439990;Druckerzubehör;K;0.555;0.505;0.505;0.214;0
105689;0;EUR;0.51;SATA-Kabel Delock SATA -> SATA up St/St 0.20m geel Clips;Delock;82470;4043619824700;85444290;Sata-Kabel;W;0.025;0.088;0.094;0.020;0
105691;0;EUR;99999.99;koeler Lepa 120*120*25 CHOOPPER Series blauw Kaleidoskop;Lepa;LPCP12N-BL;4710445320637;84145925;Lüfter;K;0.114;0.040;0.126;0.170;0
105692;8;EUR;6.29;koeler Lepa 120*120*25 CHOOPPER Series rood  Kaleidoskop;Lepa;LPCP12N-R;4710445320644;84145925;Lüfter;B;0.115;0.032;0.125;0.168;0
105695;0;EUR;0.68;SATA-Kabel Delock SATA -> SATA up St/St 0.30m geel Clips;Delock;82472;4043619824724;85444290;Sata-Kabel;W;0.026;0.007;0.102;0.015;0
105696;0;EUR;0.58;SATA-Kabel Delock SATA -> SATA St/St 0.30m geel Clips;Delock;82473;4043619824731;85444290;Sata-Kabel;W;0.026;0.177;0.098;0.018;0
105697;4;EUR;0.75;SATA-Kabel Delock SATA -> SATA down St/St 0.30m geel Clips;Delock;82474;4043619824748;85444290;Sata-Kabel;B;0.027;0.007;0.098;0.018;0
105698;0;EUR;0.52;SATA-Kabel Delock SATA -> SATA St/St 0.50m geel Clips;Delock;82477;4043619824779;85444290;Sata-Kabel;W;0.029;0.083;0.164;0.018;0
105700;0;EUR;0.85;SATA-Kabel Delock SATA -> SATA St/St 0.70m geel Clips;Delock;82481;4043619824816;85444290;Sata-Kabel;W;0.034;0.083;0.108;0.018;0
105708;0;EUR;5.25;USB3.0 Verl. Delock A -> A St/Bu 5.00m blauw;Delock;82541;4043619825417;85444290;USB-Kabel;W;0.204;0.159;0.263;0.043;0
105712;6;EUR;3.20;SATA-Kabel Delock Slim 13pin up -> SATA 7pin +2pin Molex;Delock;82549;4043619825493;85444290;Sata-Kabel;B;0.039;0.182;0.120;0.025;0
105714;3;EUR;2.45;VGA-Kabel Delock D-Sub15 -> D-Sub15 St/St 1.00m zwart;Delock;82556;4043619825561;85444290;Video/VGA Kabel;B;0.279;0.220;0.307;0.033;0
105715;0;EUR;3.70;VGA-Kabel Delock D-Sub15 -> D-Sub15 St/St 2.00m zwart;Delock;82557;4043619825578;85444290;Video/VGA Kabel;W;0.371;0.210;0.298;0.043;0
105717;0;EUR;4.00;VGA-Kabel Delock D-Sub15 -> D-Sub15 St/St 3.00m zwart;Delock;82558;4043619825585;85444290;Video/VGA Kabel;W;0.347;0.187;0.279;0.035;0
105718;0;EUR;6.74;VGA-Kabel Delock D-Sub15 -> D-Sub15 St/St 5.00m zwart;Delock;82559;4043619825592;85444290;Video/VGA Kabel;W;0.498;0.170;0.244;0.056;0
105719;0;EUR;11.29;VGA-Kabel Delock D-Sub15 -> D-Sub15 St/St 10.00m zwart;Delock;82560;4043619825608;85444290;Video/VGA Kabel;W;0.852;0.253;0.351;0.048;0
105720;0;EUR;13.80;VGA-Kabel Delock D-Sub15 -> D-Sub15 St/St 15.00m zwart;Delock;82561;4043619825615;85444290;Video/VGA Kabel;W;1.193;0.210;0.192;0.081;0
105721;5;EUR;18.05;VGA-Kabel Delock D-Sub15 -> D-Sub15 St/St 20.00m zwart;Delock;82562;4043619825622;85444290;Video/VGA Kabel;B;1.548;0.248;0.213;0.074;0
105723;3;EUR;3.40;VGA Verl. Delock D-Sub15 -> D-Sub15 St/Bu 2.00m zwart;Delock;82564;4043619825646;85444290;Video/VGA Kabel;B;0.271;0.180;0.324;0.043;0
105725;2;EUR;5.35;VGA Verl. Delock D-Sub15 -> D-Sub15 St/Bu 5.00m zwart;Delock;82566;4043619825660;85444290;Video/VGA Kabel;B;0.499;0.170;0.212;0.058;0
105726;9;EUR;8.45;VGA Verl. Delock D-Sub15 -> D-Sub15 St/Bu 10.00m zwart;Delock;82567;4043619825677;85444290;Video/VGA Kabel;B;0.846;0.233;0.195;0.074;0
105728;2;EUR;152.00;Canon i-SENSYS FAX-L150;Canon;5258B010;8714574646275;84433280;Faxgeräte;B;11.395;0.634;0.526;0.410;0
10573;0;EUR;99999.99;cartridge Epson Stylus C62       zw T0401;Epson;C13T040140;10343842564;84439990;Patronen Epson;K;0.520;0.054;0.104;0.035;0
105730;0;EUR;183.00;Canon i-SENSYS FAX-L170;Canon;5258B056;8714574646350;84433280;Faxgeräte;K;11.660;0.420;0.420;0.480;0
